loja_id,user_id,like
314,17,0.5
315,17,0.5
318,17,0.0
320,17,0.0
325,17,0.0
328,17,0.5
329,17,0.0
331,17,0.0
332,17,0.0
334,17,0.0
335,17,0.0
336,17,0.5
337,17,0.0
341,17,0.0
342,17,0.0
343,17,0.5
344,17,0.0
345,17,0.5
346,17,0.0
350,17,0.0
352,17,0.0
353,17,0.0
359,17,0.0
360,17,0.5
362,17,0.0
364,17,0.0
365,17,0.5
367,17,0.0
369,17,0.0
370,17,0.5
372,17,0.5
374,17,0.0
375,17,0.5
376,17,0.5
380,17,0.0
381,17,0.5
382,17,0.5
386,17,0.0
388,17,0.0
392,17,0.0
393,17,0.5
394,17,0.0
397,17,0.0
398,17,0.5
400,17,0.5
401,17,0.0
402,17,0.0
403,17,0.5
407,17,0.0
409,17,0.0
410,17,0.0
411,17,0.0
412,17,0.0
413,17,0.5
416,17,0.5
418,17,0.0
421,17,0.0
422,17,0.5
423,17,0.0
424,17,0.0
425,17,0.0
427,17,0.0
428,17,0.0
430,17,0.5
431,17,0.0
432,17,0.0
433,17,0.0
435,17,0.0
438,17,0.0
440,17,0.0
0,18,0.0
3,18,0.0
6,18,0.0
8,18,0.5
9,18,0.0
10,18,0.5
11,18,0.5
13,18,0.0
15,18,0.0
18,18,0.5
19,18,0.0
20,18,0.0
26,18,0.0
27,18,0.0
28,18,0.5
31,18,0.0
32,18,0.0
33,18,0.0
34,18,0.0
41,18,0.5
42,18,0.0
44,18,0.0
45,18,0.0
47,18,0.0
50,18,0.5
53,18,0.5
56,18,0.0
57,18,0.5
59,18,0.0
60,18,0.0
62,18,0.0
64,18,0.0
65,18,0.5
66,18,0.0
67,18,0.0
68,18,0.5
69,18,0.0
70,18,0.5
71,18,0.0
73,18,0.0
75,18,0.0
77,18,0.0
79,18,0.0
82,18,0.0
84,18,0.0
85,18,0.5
86,18,0.5
89,18,0.0
91,18,0.0
93,18,0.5
94,18,0.0
96,18,0.5
99,18,0.0
100,18,0.0
101,18,0.5
105,18,0.0
106,18,0.0
107,18,0.0
109,18,0.0
110,18,0.0
116,18,0.5
119,18,0.0
120,18,0.0
123,18,0.0
124,18,0.0
126,18,0.5
127,18,0.5
129,18,0.5
131,18,0.0
132,18,0.5
134,18,0.5
136,18,0.0
138,18,0.0
140,18,0.0
141,18,0.0
142,18,0.5
146,18,0.0
148,18,0.0
149,18,0.0
151,18,0.0
153,18,0.5
155,18,0.0
157,18,0.0
158,18,0.5
160,18,0.5
161,18,0.0
162,18,0.5
165,18,0.5
167,18,0.5
171,18,0.0
174,18,0.0
176,18,0.0
177,18,0.0
178,18,0.0
179,18,0.0
182,18,0.0
184,18,0.5
185,18,0.5
191,18,0.0
192,18,0.0
195,18,0.5
197,18,0.0
198,18,0.0
200,18,0.0
201,18,0.0
202,18,0.0
203,18,0.0
208,18,0.0
211,18,0.0
212,18,0.5
214,18,0.5
216,18,0.0
218,18,0.0
219,18,0.0
220,18,0.0
221,18,0.0
222,18,0.0
225,18,0.0
227,18,0.5
230,18,0.5
232,18,0.0
233,18,0.0
234,18,0.0
235,18,0.0
237,18,0.0
238,18,0.5
239,18,0.5
240,18,0.5
241,18,0.5
243,18,0.0
244,18,0.5
245,18,0.5
246,18,0.0
247,18,0.5
248,18,0.0
250,18,0.0
251,18,0.0
252,18,0.0
254,18,0.0
257,18,0.0
258,18,0.5
259,18,0.0
261,18,0.0
262,18,0.0
263,18,0.0
265,18,0.0
266,18,0.5
267,18,0.5
268,18,0.0
270,18,0.0
272,18,0.0
277,18,0.5
279,18,0.5
283,18,0.5
285,18,0.5
289,18,0.5
292,18,0.0
300,18,0.5
305,18,0.0
308,18,0.0
309,18,0.0
312,18,0.0
315,18,0.0
316,18,0.0
318,18,0.0
319,18,0.0
320,18,0.0
323,18,0.5
324,18,0.0
325,18,0.0
327,18,0.0
329,18,0.0
333,18,0.0
335,18,0.5
336,18,0.0
337,18,0.0
340,18,0.5
342,18,0.5
344,18,0.0
345,18,0.0
347,18,0.0
351,18,0.0
352,18,0.0
355,18,0.0
356,18,0.0
358,18,0.0
362,18,0.5
363,18,0.0
364,18,0.0
367,18,0.0
369,18,0.5
373,18,0.0
374,18,0.5
375,18,0.0
376,18,0.0
378,18,0.0
379,18,0.5
380,18,0.0
385,18,0.0
391,18,0.5
392,18,0.0
393,18,0.0
394,18,0.0
395,18,0.5
397,18,0.5
398,18,0.0
400,18,0.0
401,18,0.5
402,18,0.0
403,18,0.0
407,18,0.0
408,18,0.5
414,18,0.5
415,18,0.0
416,18,0.0
418,18,0.5
424,18,0.0
425,18,0.0
429,18,0.0
433,18,0.5
438,18,0.0
439,18,0.0
440,18,0.0
0,19,0.5
2,19,0.0
3,19,0.0
6,19,0.0
7,19,0.0
9,19,0.0
11,19,0.5
14,19,0.0
15,19,0.0
21,19,0.0
22,19,0.0
23,19,0.5
26,19,0.0
27,19,0.0
33,19,0.5
34,19,0.5
39,19,0.0
40,19,0.0
45,19,0.0
47,19,0.0
49,19,0.0
54,19,0.0
55,19,0.0
56,19,0.0
59,19,0.0
60,19,0.5
61,19,0.5
62,19,0.0
63,19,0.0
66,19,0.0
68,19,0.5
72,19,0.0
73,19,0.0
75,19,0.0
76,19,0.5
77,19,0.5
78,19,0.0
80,19,0.0
81,19,0.5
82,19,0.0
83,19,0.5
85,19,0.0
86,19,0.5
88,19,0.5
89,19,0.5
90,19,0.5
91,19,0.5
92,19,0.0
93,19,0.0
94,19,0.5
95,19,0.0
97,19,0.0
100,19,0.0
101,19,0.0
103,19,0.0
104,19,0.5
105,19,0.0
106,19,0.0
108,19,0.0
110,19,0.5
111,19,0.0
114,19,0.0
117,19,0.0
118,19,0.0
119,19,0.0
120,19,0.0
122,19,0.0
123,19,0.5
124,19,0.0
130,19,0.0
134,19,0.5
139,19,0.5
140,19,0.0
143,19,0.0
144,19,0.0
147,19,0.5
149,19,0.0
150,19,0.0
151,19,0.5
152,19,0.5
153,19,0.0
154,19,0.0
158,19,0.0
161,19,0.0
163,19,0.0
164,19,0.0
165,19,0.5
166,19,0.0
167,19,0.0
168,19,0.5
170,19,0.5
171,19,0.5
172,19,0.0
177,19,0.5
178,19,0.5
182,19,0.0
183,19,0.0
184,19,0.5
186,19,0.5
190,19,0.0
192,19,0.0
193,19,0.0
197,19,0.0
198,19,0.5
199,19,0.0
202,19,0.5
205,19,0.0
206,19,0.5
210,19,0.5
211,19,0.0
213,19,0.0
214,19,0.0
215,19,0.5
216,19,0.0
217,19,0.0
218,19,0.5
219,19,0.0
220,19,0.5
221,19,0.5
223,19,0.0
224,19,0.5
225,19,0.5
226,19,0.0
227,19,0.0
230,19,0.0
231,19,0.0
234,19,0.0
238,19,0.0
240,19,0.5
241,19,0.0
244,19,0.0
245,19,0.5
246,19,0.0
247,19,0.0
248,19,0.0
250,19,0.0
251,19,0.5
253,19,0.0
254,19,0.5
256,19,0.0
258,19,0.0
259,19,0.0
260,19,0.0
261,19,0.0
263,19,0.0
264,19,0.5
265,19,0.0
267,19,0.0
269,19,0.0
277,19,0.5
282,19,0.0
285,19,0.0
286,19,0.0
288,19,0.5
292,19,0.5
296,19,0.5
299,19,0.5
300,19,0.0
302,19,0.5
304,19,0.0
306,19,0.5
307,19,0.5
308,19,0.0
309,19,0.0
311,19,0.0
312,19,0.0
315,19,0.0
316,19,0.5
317,19,0.0
318,19,0.0
321,19,0.0
323,19,0.0
324,19,0.5
327,19,0.5
328,19,0.0
330,19,0.0
331,19,0.0
335,19,0.5
339,19,0.5
340,19,0.0
341,19,0.0
343,19,0.0
344,19,0.0
349,19,0.0
351,19,0.5
354,19,0.0
357,19,0.0
358,19,0.5
359,19,0.0
362,19,0.0
364,19,0.0
369,19,0.5
374,19,0.5
375,19,0.5
376,19,0.0
377,19,0.5
381,19,0.0
382,19,0.0
385,19,0.0
388,19,0.0
389,19,0.0
393,19,0.0
394,19,0.0
395,19,0.0
396,19,0.5
397,19,0.5
401,19,0.5
404,19,0.5
406,19,0.0
409,19,0.0
410,19,0.0
415,19,0.0
417,19,0.0
419,19,0.5
422,19,0.5
426,19,0.0
427,19,0.5
428,19,0.0
429,19,0.0
430,19,0.0
433,19,0.0
435,19,0.0
436,19,0.0
438,19,0.0
439,19,0.0
440,19,0.0
1,20,0.5
4,20,0.0
6,20,0.5
8,20,0.0
9,20,0.0
12,20,0.0
15,20,0.5
20,20,0.0
21,20,0.0
22,20,0.0
24,20,0.0
25,20,0.0
28,20,0.0
29,20,0.5
30,20,0.0
31,20,0.5
32,20,0.0
33,20,0.5
34,20,0.0
36,20,0.0
37,20,0.5
39,20,0.0
43,20,0.5
44,20,0.5
45,20,0.0
48,20,0.0
51,20,0.5
52,20,0.0
56,20,0.0
57,20,0.5
59,20,0.0
62,20,0.0
63,20,0.0
68,20,0.0
70,20,0.5
71,20,0.0
72,20,0.0
76,20,0.0
77,20,0.0
79,20,0.0
80,20,0.0
85,20,0.5
88,20,0.0
91,20,0.0
92,20,0.0
94,20,0.0
97,20,0.0
101,20,0.0
102,20,0.0
103,20,0.0
104,20,0.5
106,20,0.0
108,20,0.0
110,20,0.0
115,20,0.0
117,20,0.0
119,20,0.0
123,20,0.5
126,20,0.0
133,20,0.5
135,20,0.0
137,20,0.0
140,20,0.0
141,20,0.5
147,20,0.0
149,20,0.5
150,20,0.0
153,20,0.5
154,20,0.5
155,20,0.0
161,20,0.0
162,20,0.5
164,20,0.0
165,20,0.5
166,20,0.0
167,20,0.0
172,20,0.5
175,20,0.0
176,20,0.5
177,20,0.0
178,20,0.0
180,20,0.0
181,20,0.0
183,20,0.0
185,20,0.0
188,20,0.5
189,20,0.0
190,20,0.5
195,20,0.5
197,20,0.0
198,20,0.0
199,20,0.0
201,20,0.0
202,20,0.5
203,20,0.0
204,20,0.0
205,20,0.0
206,20,0.0
207,20,0.5
208,20,0.5
210,20,0.5
214,20,0.0
218,20,0.0
219,20,0.5
235,20,0.0
238,20,0.0
245,20,0.0
248,20,0.0
249,20,0.0
251,20,0.0
256,20,0.0
257,20,0.0
258,20,0.5
259,20,0.0
260,20,0.0
261,20,0.0
263,20,0.0
264,20,0.0
266,20,0.5
268,20,0.0
269,20,0.0
271,20,0.5
273,20,0.5
276,20,0.0
281,20,0.0
282,20,0.0
283,20,0.0
284,20,0.0
286,20,0.0
288,20,0.0
289,20,0.5
290,20,0.0
291,20,0.0
293,20,0.0
295,20,0.0
296,20,0.0
297,20,0.5
300,20,0.0
301,20,0.0
302,20,0.0
304,20,0.5
305,20,0.0
308,20,0.5
312,20,0.5
313,20,0.0
314,20,0.0
315,20,0.0
316,20,0.0
318,20,0.5
319,20,0.0
320,20,0.0
323,20,0.0
324,20,0.0
327,20,0.0
329,20,0.0
330,20,0.5
331,20,0.0
334,20,0.5
335,20,0.0
336,20,0.5
337,20,0.0
339,20,0.0
340,20,0.5
342,20,0.0
344,20,0.0
345,20,0.0
346,20,0.0
348,20,0.5
349,20,0.0
350,20,0.5
353,20,0.5
354,20,0.0
355,20,0.5
356,20,0.0
359,20,0.0
365,20,0.5
366,20,0.0
367,20,0.0
370,20,0.5
374,20,0.0
375,20,0.0
376,20,0.0
382,20,0.0
383,20,0.5
384,20,0.0
387,20,0.5
389,20,0.0
391,20,0.0
392,20,0.0
394,20,0.0
399,20,0.0
406,20,0.0
407,20,0.5
411,20,0.0
413,20,0.0
415,20,0.0
417,20,0.5
418,20,0.0
419,20,0.0
420,20,0.0
421,20,0.5
423,20,0.0
429,20,0.0
432,20,0.0
433,20,0.5
437,20,0.0
439,20,0.5
0,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.5
8,0,0.0
10,0,0.0
13,0,0.5
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.5
21,0,0.0
24,0,0.0
25,0,0.0
26,0,0.5
27,0,0.5
29,0,0.0
30,0,0.0
31,0,0.0
36,0,0.0
37,0,0.0
38,0,0.0
41,0,0.5
42,0,0.5
43,0,0.0
44,0,0.0
46,0,0.0
49,0,0.0
51,0,0.0
53,0,0.0
54,0,0.0
55,0,0.5
58,0,0.0
60,0,0.5
61,0,0.5
64,0,0.0
65,0,0.0
66,0,0.0
69,0,0.0
70,0,0.0
72,0,0.0
74,0,0.0
81,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
89,0,0.0
90,0,0.0
91,0,0.5
94,0,0.5
96,0,0.0
97,0,0.0
100,0,0.0
103,0,0.0
104,0,0.5
106,0,0.5
108,0,0.0
110,0,0.0
111,0,0.5
112,0,0.0
113,0,0.0
116,0,0.5
120,0,0.0
121,0,0.0
123,0,0.0
125,0,0.0
126,0,0.0
127,0,0.0
128,0,0.0
129,0,0.0
130,0,0.0
131,0,0.0
132,0,0.0
133,0,0.5
135,0,0.5
137,0,0.5
138,0,0.5
140,0,0.0
141,0,0.5
147,0,0.0
148,0,0.0
151,0,0.5
152,0,0.5
153,0,0.5
154,0,0.0
155,0,0.0
156,0,0.0
157,0,0.0
161,0,0.5
162,0,0.0
163,0,0.0
165,0,0.0
166,0,0.0
168,0,0.0
173,0,0.0
175,0,0.5
176,0,0.0
177,0,0.0
178,0,0.0
190,0,0.5
191,0,0.0
192,0,0.0
198,0,0.0
200,0,0.0
201,0,0.5
202,0,0.0
204,0,0.0
208,0,0.0
210,0,0.0
211,0,0.0
213,0,0.0
214,0,0.5
217,0,0.5
218,0,0.5
220,0,0.5
221,0,0.0
225,0,0.5
228,0,0.0
233,0,0.5
234,0,0.0
237,0,0.0
241,0,0.0
243,0,0.5
247,0,0.5
250,0,0.0
251,0,0.5
252,0,0.5
256,0,0.5
258,0,0.0
261,0,0.5
262,0,0.5
263,0,0.5
264,0,0.5
265,0,0.0
266,0,0.0
268,0,0.5
270,0,0.0
271,0,0.0
272,0,0.5
273,0,0.0
275,0,0.5
281,0,0.5
282,0,0.5
283,0,0.0
285,0,0.5
286,0,0.5
287,0,0.5
288,0,0.0
290,0,0.0
293,0,0.0
294,0,0.5
296,0,0.0
297,0,0.0
298,0,0.0
299,0,0.0
300,0,0.0
301,0,0.0
302,0,0.5
303,0,0.0
304,0,0.5
305,0,0.0
307,0,0.0
308,0,0.0
309,0,0.0
312,0,0.0
315,0,0.5
316,0,0.0
317,0,0.0
318,0,0.0
323,0,0.5
328,0,0.0
329,0,0.0
330,0,0.0
331,0,0.0
332,0,0.0
333,0,0.0
335,0,0.0
338,0,0.0
339,0,0.5
344,0,0.5
346,0,0.5
347,0,0.0
350,0,0.0
355,0,0.0
357,0,0.0
361,0,0.0
363,0,0.5
364,0,0.0
365,0,0.5
368,0,0.0
370,0,0.0
371,0,0.5
372,0,0.5
377,0,0.0
379,0,0.0
389,0,0.0
390,0,0.0
391,0,0.5
392,0,0.5
393,0,0.5
400,0,0.0
401,0,0.0
402,0,0.5
403,0,0.5
406,0,0.5
408,0,0.0
409,0,0.0
411,0,0.5
419,0,0.0
420,0,0.0
421,0,0.5
423,0,0.5
425,0,0.0
427,0,0.0
428,0,0.0
430,0,0.5
436,0,0.0
440,0,0.0
2,1,0.0
5,1,0.5
6,1,0.0
8,1,0.5
10,1,0.0
12,1,0.0
13,1,0.0
14,1,0.0
15,1,0.5
16,1,0.0
17,1,0.5
18,1,0.0
19,1,0.0
25,1,0.0
27,1,0.0
29,1,0.0
31,1,0.0
35,1,0.0
38,1,0.5
39,1,0.0
40,1,0.0
41,1,0.5
42,1,0.0
51,1,0.5
53,1,0.0
55,1,0.0
56,1,0.0
57,1,0.0
60,1,0.0
62,1,0.0
64,1,0.0
65,1,0.0
66,1,0.0
68,1,0.0
70,1,0.0
73,1,0.0
74,1,0.5
75,1,0.5
76,1,0.0
77,1,0.0
78,1,0.0
79,1,0.0
81,1,0.5
82,1,0.5
84,1,0.5
87,1,0.0
90,1,0.0
92,1,0.0
94,1,0.0
96,1,0.0
98,1,0.0
103,1,0.5
109,1,0.5
111,1,0.5
112,1,0.0
114,1,0.5
116,1,0.5
119,1,0.0
122,1,0.5
123,1,0.0
124,1,0.0
125,1,0.0
128,1,0.0
129,1,0.0
130,1,0.0
131,1,0.5
133,1,0.0
134,1,0.0
135,1,0.0
141,1,0.5
142,1,0.5
146,1,0.5
147,1,0.5
149,1,0.0
153,1,0.0
157,1,0.0
159,1,0.5
160,1,0.5
162,1,0.5
163,1,0.0
165,1,0.0
166,1,0.0
167,1,0.5
168,1,0.0
171,1,0.0
172,1,0.5
176,1,0.0
179,1,0.5
182,1,0.5
183,1,0.0
185,1,0.0
187,1,0.5
188,1,0.0
189,1,0.5
190,1,0.5
192,1,0.5
193,1,0.0
196,1,0.0
197,1,0.0
199,1,0.0
200,1,0.0
203,1,0.0
206,1,0.0
208,1,0.5
209,1,0.5
211,1,0.5
218,1,0.0
221,1,0.0
222,1,0.0
223,1,0.0
225,1,0.0
228,1,0.0
230,1,0.5
232,1,0.0
233,1,0.5
234,1,0.0
237,1,0.0
238,1,0.0
239,1,0.5
242,1,0.5
245,1,0.5
246,1,0.0
247,1,0.5
248,1,0.0
249,1,0.5
250,1,0.5
251,1,0.0
254,1,0.0
256,1,0.0
258,1,0.0
262,1,0.0
267,1,0.5
273,1,0.0
274,1,0.5
275,1,0.0
278,1,0.0
279,1,0.0
282,1,0.5
283,1,0.5
284,1,0.0
286,1,0.5
287,1,0.0
293,1,0.0
298,1,0.5
305,1,0.5
306,1,0.0
309,1,0.0
313,1,0.0
317,1,0.0
318,1,0.0
319,1,0.5
320,1,0.5
321,1,0.5
322,1,0.0
323,1,0.0
325,1,0.0
326,1,0.0
327,1,0.5
329,1,0.5
331,1,0.0
334,1,0.0
335,1,0.0
337,1,0.0
340,1,0.0
341,1,0.0
344,1,0.0
348,1,0.0
349,1,0.0
353,1,0.5
354,1,0.5
355,1,0.5
357,1,0.0
358,1,0.0
360,1,0.0
361,1,0.0
362,1,0.0
363,1,0.0
366,1,0.5
367,1,0.0
368,1,0.0
369,1,0.5
370,1,0.0
371,1,0.0
374,1,0.0
378,1,0.0
383,1,0.0
385,1,0.0
390,1,0.0
391,1,0.0
393,1,0.5
394,1,0.0
395,1,0.0
397,1,0.0
399,1,0.0
400,1,0.0
401,1,0.0
406,1,0.5
408,1,0.0
410,1,0.0
411,1,0.5
413,1,0.0
414,1,0.0
415,1,0.0
418,1,0.0
421,1,0.5
422,1,0.0
424,1,0.0
426,1,0.0
427,1,0.0
430,1,0.0
434,1,0.0
435,1,0.0
438,1,0.0
440,1,0.5
0,2,0.0
1,2,0.0
3,2,0.5
4,2,0.0
5,2,0.0
6,2,0.0
7,2,0.0
9,2,0.0
12,2,0.0
16,2,0.0
17,2,0.5
21,2,0.0
22,2,0.5
24,2,0.0
26,2,0.5
32,2,0.5
33,2,0.0
34,2,0.0
40,2,0.0
44,2,0.0
45,2,0.0
46,2,0.0
48,2,0.0
49,2,0.0
51,2,0.0
55,2,0.0
56,2,0.0
58,2,0.0
60,2,0.5
61,2,0.0
62,2,0.0
63,2,0.0
64,2,0.5
67,2,0.0
71,2,0.0
72,2,0.0
73,2,0.5
74,2,0.5
76,2,0.0
79,2,0.5
80,2,0.5
84,2,0.0
85,2,0.0
87,2,0.0
89,2,0.5
92,2,0.0
93,2,0.5
94,2,0.0
95,2,0.5
97,2,0.0
100,2,0.0
101,2,0.0
107,2,0.5
108,2,0.5
110,2,0.0
111,2,0.0
114,2,0.5
115,2,0.5
117,2,0.0
119,2,0.5
120,2,0.0
122,2,0.5
123,2,0.5
126,2,0.0
128,2,0.0
129,2,0.0
133,2,0.0
134,2,0.0
135,2,0.0
136,2,0.5
137,2,0.5
139,2,0.0
144,2,0.5
146,2,0.5
149,2,0.0
150,2,0.0
151,2,0.0
152,2,0.0
153,2,0.0
157,2,0.0
158,2,0.5
160,2,0.0
161,2,0.0
164,2,0.0
171,2,0.5
173,2,0.0
175,2,0.0
178,2,0.0
179,2,0.0
182,2,0.0
185,2,0.5
187,2,0.0
189,2,0.0
190,2,0.5
193,2,0.5
194,2,0.5
196,2,0.0
198,2,0.5
201,2,0.5
202,2,0.5
203,2,0.5
204,2,0.5
207,2,0.0
213,2,0.0
219,2,0.0
220,2,0.5
225,2,0.5
227,2,0.5
228,2,0.0
232,2,0.5
233,2,0.5
235,2,0.0
237,2,0.0
239,2,0.0
241,2,0.0
242,2,0.0
245,2,0.0
246,2,0.0
248,2,0.0
249,2,0.0
250,2,0.0
252,2,0.0
255,2,0.0
261,2,0.0
264,2,0.5
266,2,0.5
270,2,0.5
271,2,0.5
272,2,0.0
274,2,0.0
275,2,0.0
280,2,0.0
283,2,0.0
285,2,0.0
286,2,0.0
288,2,0.0
289,2,0.0
290,2,0.5
295,2,0.5
297,2,0.0
301,2,0.5
304,2,0.5
306,2,0.0
307,2,0.0
309,2,0.0
310,2,0.0
312,2,0.0
317,2,0.0
319,2,0.5
321,2,0.0
323,2,0.0
324,2,0.5
330,2,0.0
332,2,0.0
337,2,0.0
340,2,0.0
343,2,0.0
344,2,0.0
345,2,0.0
348,2,0.5
349,2,0.0
350,2,0.5
351,2,0.0
354,2,0.0
355,2,0.0
357,2,0.0
358,2,0.0
359,2,0.5
360,2,0.0
361,2,0.0
364,2,0.5
365,2,0.0
366,2,0.0
370,2,0.5
371,2,0.5
373,2,0.0
374,2,0.0
376,2,0.0
377,2,0.0
379,2,0.0
382,2,0.0
383,2,0.0
385,2,0.0
389,2,0.0
391,2,0.0
392,2,0.0
393,2,0.0
394,2,0.0
396,2,0.0
401,2,0.0
402,2,0.0
403,2,0.0
404,2,0.0
405,2,0.0
407,2,0.5
410,2,0.5
411,2,0.5
412,2,0.0
415,2,0.5
418,2,0.0
419,2,0.0
420,2,0.0
422,2,0.5
423,2,0.5
424,2,0.0
425,2,0.0
427,2,0.0
429,2,0.0
430,2,0.0
431,2,0.0
433,2,0.0
436,2,0.0
0,3,0.0
1,3,0.0
2,3,0.0
3,3,0.0
4,3,0.0
5,3,0.5
6,3,0.5
12,3,0.0
14,3,0.0
19,3,0.0
21,3,0.5
27,3,0.0
29,3,0.0
31,3,0.0
32,3,0.0
34,3,0.0
36,3,0.5
40,3,0.0
41,3,0.0
43,3,0.0
44,3,0.0
47,3,0.0
49,3,0.5
50,3,0.0
51,3,0.5
55,3,0.5
56,3,0.0
58,3,0.5
63,3,0.5
64,3,0.0
66,3,0.5
67,3,0.0
68,3,0.5
69,3,0.0
73,3,0.0
78,3,0.0
83,3,0.0
85,3,0.0
88,3,0.0
92,3,0.5
99,3,0.0
101,3,0.0
102,3,0.5
103,3,0.0
106,3,0.0
110,3,0.5
113,3,0.0
114,3,0.5
118,3,0.0
119,3,0.0
121,3,0.0
122,3,0.0
124,3,0.5
125,3,0.5
130,3,0.0
132,3,0.5
136,3,0.0
137,3,0.0
138,3,0.5
139,3,0.0
141,3,0.0
143,3,0.5
144,3,0.0
145,3,0.0
146,3,0.0
149,3,0.5
153,3,0.0
154,3,0.0
155,3,0.0
157,3,0.5
158,3,0.0
159,3,0.0
161,3,0.0
162,3,0.0
163,3,0.0
164,3,0.0
165,3,0.0
167,3,0.0
172,3,0.0
173,3,0.0
174,3,0.0
176,3,0.0
177,3,0.0
178,3,0.0
182,3,0.0
183,3,0.0
185,3,0.5
187,3,0.0
190,3,0.0
192,3,0.0
193,3,0.0
195,3,0.0
200,3,0.0
203,3,0.0
205,3,0.0
207,3,0.0
210,3,0.0
211,3,0.5
213,3,0.0
214,3,0.0
215,3,0.0
218,3,0.0
219,3,0.5
221,3,0.5
224,3,0.5
225,3,0.0
227,3,0.5
229,3,0.0
233,3,0.0
235,3,0.0
236,3,0.5
237,3,0.0
238,3,0.0
243,3,0.5
244,3,0.0
245,3,0.0
246,3,0.5
248,3,0.5
249,3,0.0
250,3,0.5
251,3,0.0
252,3,0.5
253,3,0.0
254,3,0.5
255,3,0.5
260,3,0.0
264,3,0.0
268,3,0.5
269,3,0.5
270,3,0.0
271,3,0.0
272,3,0.0
273,3,0.5
277,3,0.0
282,3,0.0
287,3,0.0
291,3,0.5
292,3,0.0
294,3,0.0
295,3,0.0
296,3,0.0
298,3,0.5
300,3,0.0
303,3,0.0
305,3,0.0
307,3,0.5
309,3,0.5
311,3,0.0
315,3,0.0
317,3,0.0
320,3,0.0
326,3,0.5
328,3,0.0
331,3,0.0
332,3,0.0
335,3,0.5
337,3,0.0
338,3,0.0
339,3,0.0
341,3,0.0
346,3,0.0
348,3,0.0
349,3,0.5
350,3,0.0
351,3,0.0
356,3,0.0
359,3,0.0
364,3,0.0
366,3,0.5
367,3,0.5
370,3,0.0
372,3,0.5
373,3,0.0
375,3,0.0
377,3,0.0
379,3,0.5
380,3,0.5
382,3,0.0
385,3,0.0
386,3,0.0
387,3,0.0
389,3,0.0
390,3,0.0
392,3,0.0
393,3,0.5
394,3,0.5
395,3,0.5
396,3,0.0
397,3,0.0
399,3,0.5
401,3,0.0
402,3,0.0
403,3,0.0
404,3,0.5
407,3,0.0
411,3,0.0
412,3,0.0
413,3,0.5
417,3,0.0
418,3,0.5
419,3,0.0
420,3,0.0
421,3,0.0
422,3,0.5
426,3,0.0
427,3,0.5
428,3,0.0
429,3,0.0
430,3,0.0
431,3,0.5
432,3,0.5
434,3,0.0
437,3,0.0
438,3,0.0
439,3,0.0
0,4,0.5
4,4,0.5
5,4,0.0
6,4,0.5
9,4,0.0
10,4,0.0
11,4,0.0
12,4,0.5
13,4,0.0
14,4,0.0
17,4,0.0
21,4,0.0
22,4,0.0
29,4,0.0
30,4,0.5
33,4,0.0
37,4,0.0
39,4,0.0
40,4,0.0
41,4,0.0
42,4,0.0
43,4,0.0
45,4,0.5
46,4,0.0
47,4,0.0
48,4,0.5
49,4,0.5
53,4,0.5
55,4,0.5
56,4,0.0
57,4,0.0
58,4,0.5
62,4,0.0
69,4,0.0
71,4,0.0
72,4,0.0
76,4,0.5
80,4,0.5
81,4,0.0
85,4,0.0
87,4,0.0
88,4,0.5
89,4,0.0
90,4,0.0
91,4,0.0
95,4,0.0
96,4,0.0
98,4,0.5
100,4,0.0
102,4,0.0
103,4,0.0
104,4,0.0
105,4,0.0
106,4,0.5
107,4,0.5
110,4,0.5
112,4,0.5
114,4,0.0
115,4,0.0
116,4,0.5
122,4,0.0
123,4,0.0
125,4,0.0
126,4,0.0
127,4,0.0
128,4,0.5
130,4,0.0
133,4,0.5
138,4,0.0
139,4,0.0
141,4,0.0
142,4,0.0
144,4,0.5
148,4,0.0
149,4,0.0
150,4,0.0
152,4,0.0
154,4,0.0
162,4,0.0
163,4,0.0
164,4,0.0
168,4,0.5
169,4,0.5
171,4,0.5
173,4,0.5
174,4,0.0
175,4,0.0
176,4,0.0
179,4,0.0
182,4,0.0
189,4,0.0
190,4,0.0
191,4,0.0
193,4,0.0
194,4,0.5
195,4,0.0
198,4,0.0
199,4,0.5
202,4,0.5
203,4,0.5
204,4,0.0
205,4,0.0
206,4,0.0
207,4,0.0
210,4,0.5
211,4,0.0
212,4,0.5
213,4,0.5
214,4,0.0
216,4,0.0
217,4,0.0
218,4,0.0
221,4,0.0
222,4,0.0
223,4,0.0
224,4,0.0
225,4,0.0
228,4,0.5
230,4,0.0
233,4,0.0
234,4,0.0
235,4,0.0
237,4,0.0
238,4,0.5
240,4,0.0
242,4,0.0
243,4,0.0
247,4,0.5
252,4,0.0
253,4,0.0
254,4,0.5
255,4,0.0
256,4,0.5
257,4,0.0
259,4,0.0
261,4,0.0
263,4,0.0
264,4,0.0
265,4,0.0
268,4,0.0
271,4,0.5
272,4,0.5
276,4,0.5
284,4,0.0
285,4,0.5
286,4,0.0
287,4,0.5
288,4,0.5
289,4,0.0
290,4,0.0
291,4,0.0
292,4,0.0
293,4,0.5
294,4,0.5
295,4,0.5
296,4,0.0
297,4,0.0
301,4,0.5
303,4,0.5
306,4,0.0
